Timestamp,Source_IP,Dest_IP,Source_Port,Dest_Port,Protocol,Packet_Size,Connection_Duration,Packets_Sent,Bytes_Transferred,Flow_Rate,Device_Role,Function_Code,Attack_Type,Attack_Phase,Label
27-04-2026 9.52,215.178.229.70,10.0.1.26,15989,502,Modbus_TCP,940,1.106,167,156980,141957.57,External,15,DoS,recon,Malicious
27-04-2026 9.52,215.178.229.70,10.0.1.21,14139,4840,OPC_UA,940,0.548,112,105280,192002.98,External,0,DoS,recon,Malicious
27-04-2026 9.52,215.178.229.70,10.0.1.20,49495,502,Modbus_TCP,940,0.52,151,141940,272882.27,External,5,DoS,recon,Malicious
27-04-2026 9.52,215.178.229.70,10.0.1.10,61257,502,Modbus_TCP,940,1.347,161,151340,112370.76,External,1,DoS,recon,Malicious
27-04-2026 9.52,215.178.229.70,10.0.1.22,2616,502,Modbus_TCP,940,1.296,107,100580,77621.55,External,3,DoS,recon,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.16,9987,502,Modbus_TCP,940,0.141,190,178600,1269613.85,External,1,DoS,recon,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.19,31200,4840,OPC_UA,940,0.764,145,136300,178336.71,External,0,DoS,recon,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.22,65449,502,Modbus_TCP,1220,0.41,213,259860,633201.62,External,6,DoS,escalation,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.25,30890,502,Modbus_TCP,1220,0.833,199,242780,291401.59,External,16,DoS,escalation,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.12,24498,502,Modbus_TCP,1220,0.601,176,214720,356977.65,External,2,DoS,escalation,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.21,3092,4840,OPC_UA,1220,1.157,174,212280,183426.18,External,0,DoS,escalation,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.20,6650,4840,OPC_UA,1220,1.501,236,287920,191822.44,External,0,DoS,escalation,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.18,61674,4840,OPC_UA,1220,1.454,257,313540,215686.38,External,0,DoS,escalation,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.13,48773,502,Modbus_TCP,1220,0.522,199,242780,464982.27,External,16,DoS,escalation,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.11,46666,502,Modbus_TCP,1220,1.734,232,283040,163270.88,External,3,DoS,escalation,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.12,52457,502,Modbus_TCP,1220,1.181,245,298900,253077.8,External,3,DoS,escalation,Malicious
27-04-2026 9.53,215.178.229.70,10.0.1.22,14496,502,Modbus_TCP,1220,0.243,234,285480,1176310.88,External,4,DoS,escalation,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.19,40397,4840,OPC_UA,1220,0.982,219,267180,272153.96,External,0,DoS,escalation,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.11,35701,502,Modbus_TCP,1220,0.659,217,264740,401998.96,External,2,DoS,escalation,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.26,40400,502,Modbus_TCP,1220,1.326,205,250100,188651.63,External,2,DoS,escalation,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.17,7996,502,Modbus_TCP,1220,1.152,199,242780,210757.23,External,2,DoS,escalation,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.10,19768,502,Modbus_TCP,1220,0.241,230,280600,1164092.95,External,16,DoS,escalation,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.17,42072,502,Modbus_TCP,1500,0.279,307,460500,1650930.54,External,3,DoS,peak,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.15,63684,4840,OPC_UA,1500,0.803,332,498000,620451.32,External,0,DoS,peak,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.26,33728,502,Modbus_TCP,1500,0.37,289,433500,1172078.65,External,5,DoS,peak,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.13,25015,4840,OPC_UA,1500,1.784,299,448500,251386.09,External,0,DoS,peak,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.20,52895,502,Modbus_TCP,1500,0.504,293,439500,872383.9,External,16,DoS,peak,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.17,7133,502,Modbus_TCP,1500,1.624,305,457500,281792.65,External,6,DoS,peak,Malicious
27-04-2026 9.54,215.178.229.70,10.0.1.25,47789,4840,OPC_UA,1500,1.445,288,432000,298922.55,External,0,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.15,10905,502,Modbus_TCP,1500,0.833,276,414000,496782.68,External,2,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.10,4564,4840,OPC_UA,1500,1.459,316,474000,324850.23,External,0,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.10,10755,502,Modbus_TCP,1500,1.269,267,400500,315656.62,External,2,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.23,37910,502,Modbus_TCP,1500,0.36,347,520500,1444286.03,External,3,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.24,10452,502,Modbus_TCP,1500,0.62,303,454500,732722.75,External,5,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.21,63624,4840,OPC_UA,1500,0.603,279,418500,694254.1,External,0,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.18,48707,502,Modbus_TCP,1500,1.113,252,378000,339748.35,External,16,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.14,23711,4840,OPC_UA,1500,0.264,302,453000,1716435.94,External,0,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.26,40185,502,Modbus_TCP,1500,1.742,285,427500,245419.77,External,5,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.25,49550,502,Modbus_TCP,1500,1.235,261,391500,317059.6,External,1,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.18,10050,4840,OPC_UA,1500,1.591,300,450000,282855.9,External,0,DoS,peak,Malicious
27-04-2026 9.55,215.178.229.70,10.0.1.26,42965,4840,OPC_UA,1500,0.31,251,376500,1212579.93,External,0,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.21,54907,502,Modbus_TCP,1500,0.271,294,441000,1626971.44,External,3,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.23,13277,502,Modbus_TCP,1500,1.704,303,454500,266786.79,External,2,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.15,2481,4840,OPC_UA,1500,1.832,342,513000,280048.93,External,0,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.11,35633,502,Modbus_TCP,1500,1.121,251,376500,335835.03,External,3,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.19,4827,4840,OPC_UA,1500,0.495,278,417000,842079.06,External,0,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.13,46098,502,Modbus_TCP,1500,0.471,348,522000,1109448.88,External,3,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.13,44368,4840,OPC_UA,1500,0.199,324,486000,2443550.28,External,0,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.18,62692,4840,OPC_UA,1500,1.593,262,393000,246649.98,External,0,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.25,42381,502,Modbus_TCP,1500,0.778,265,397500,510608.38,External,2,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.21,41532,502,Modbus_TCP,1500,1.854,303,454500,245135.52,External,1,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.16,16775,4840,OPC_UA,1500,1.393,257,385500,276662.02,External,0,DoS,peak,Malicious
27-04-2026 9.56,215.178.229.70,10.0.1.18,43669,4840,OPC_UA,1500,0.455,343,514500,1130580.99,External,0,DoS,peak,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.21,32541,4840,OPC_UA,1500,0.787,276,414000,526022.95,External,0,DoS,peak,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.20,22541,4840,OPC_UA,1080,1.738,206,222480,127991.83,External,0,DoS,cooldown,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.10,19590,4840,OPC_UA,1080,0.485,186,200880,414531.91,External,0,DoS,cooldown,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.24,24547,502,Modbus_TCP,1080,1.907,200,216000,113276.33,External,3,DoS,cooldown,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.11,62776,4840,OPC_UA,1080,0.734,140,151200,206120.76,External,0,DoS,cooldown,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.21,65215,4840,OPC_UA,1080,1.523,136,146880,96427.16,External,0,DoS,cooldown,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.22,57272,4840,OPC_UA,1080,1.147,188,203040,177021.94,External,0,DoS,cooldown,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.19,20251,502,Modbus_TCP,1080,1.415,186,200880,141958.2,External,3,DoS,cooldown,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.16,59124,4840,OPC_UA,1080,1.514,172,185760,122695.29,External,0,DoS,cooldown,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.22,36303,4840,OPC_UA,1080,1.446,197,212760,147133.03,External,0,DoS,cooldown,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.22,39548,502,Modbus_TCP,1080,0.414,206,222480,537827.63,External,4,DoS,cooldown,Malicious
27-04-2026 9.57,215.178.229.70,10.0.1.19,42762,502,Modbus_TCP,1080,0.563,203,219240,389134.64,External,1,DoS,cooldown,Malicious
27-04-2026 9.58,215.178.229.70,10.0.1.10,45737,502,Modbus_TCP,1080,0.226,215,232200,1029317.46,External,16,DoS,cooldown,Malicious
27-04-2026 9.58,215.178.229.70,10.0.1.15,6066,4840,OPC_UA,1080,1.176,160,172800,146888.77,External,0,DoS,cooldown,Malicious
27-04-2026 9.58,215.178.229.70,10.0.1.16,22322,502,Modbus_TCP,1080,1.199,176,190080,158478.69,External,1,DoS,cooldown,Malicious
27-04-2026 9.58,10.0.1.24,10.0.1.18,31532,44818,EtherNet_IP,135,0.287,5,675,2349.31,SCADA_Server,0,Normal,none,Normal
27-04-2026 9.58,10.0.1.26,10.0.1.14,52118,4840,OPC_UA,323,0.299,6,1938,6476.38,Engineering_Workstation,0,Normal,none,Normal
27-04-2026 9.58,10.0.1.13,10.0.1.25,51051,4840,OPC_UA,313,0.4,8,2504,6256.68,RTU,0,Normal,none,Normal
27-04-2026 9.58,10.0.1.17,10.0.1.25,18091,1883,MQTT,124,0.443,4,496,1120.85,HMI,0,Normal,none,Normal
27-04-2026 9.58,10.0.1.12,10.0.1.25,12514,4840,OPC_UA,244,0.365,4,976,2673.27,SCADA_Server,0,Normal,none,Normal
27-04-2026 9.58,10.0.1.14,10.0.1.17,39806,4840,OPC_UA,143,0.048,5,715,15029.37,Engineering_Workstation,0,Normal,none,Normal
27-04-2026 9.58,10.0.1.20,10.0.1.11,19383,4840,OPC_UA,271,0.098,4,1084,11097.12,Engineering_Workstation,0,Normal,none,Normal
27-04-2026 9.58,111.154.3.234,10.0.1.20,53965,44818,EtherNet_IP,336,0.367,10,3360,9148.21,External,0,MitM,recon,Malicious
27-04-2026 9.58,111.154.3.234,10.0.1.16,19672,4840,OPC_UA,499,0.45,18,8982,19970.63,External,0,MitM,recon,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.13,57501,502,Modbus_TCP,180,0.584,4,720,1232.63,External,6,MitM,recon,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.18,40024,44818,EtherNet_IP,490,0.259,16,7840,30237.19,External,0,MitM,recon,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.24,6452,1883,MQTT,148,0.354,12,1776,5016.02,External,0,MitM,escalation,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.26,63559,4840,OPC_UA,481,0.947,3,1443,1524.25,External,0,MitM,escalation,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.20,45583,4840,OPC_UA,369,0.631,14,5166,8188.34,External,0,MitM,escalation,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.22,27743,502,Modbus_TCP,175,0.402,12,2100,5223.06,External,15,MitM,escalation,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.14,31137,4840,OPC_UA,208,0.678,5,1040,1533.31,External,0,MitM,escalation,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.26,33687,4840,OPC_UA,119,0.349,9,1071,3070.8,External,0,MitM,peak,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.17,61783,20000,DNP3,171,0.138,4,684,4966.31,External,6,MitM,peak,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.11,57072,4840,OPC_UA,347,0.901,16,5552,6165.4,External,0,MitM,peak,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.18,5392,4840,OPC_UA,192,0.542,13,2496,4603.98,External,0,MitM,peak,Malicious
27-04-2026 9.59,111.154.3.234,10.0.1.17,30913,502,Modbus_TCP,116,0.614,16,1856,3021.12,External,6,MitM,peak,Malicious
27-04-2026 10.00,111.154.3.234,10.0.1.12,41462,502,Modbus_TCP,238,0.742,10,2380,3206.08,External,4,MitM,peak,Malicious
27-04-2026 10.00,111.154.3.234,10.0.1.23,5233,4840,OPC_UA,138,0.598,10,1380,2307.44,External,0,MitM,peak,Malicious
27-04-2026 10.00,111.154.3.234,10.0.1.25,25735,4840,OPC_UA,241,0.928,11,2651,2857.13,External,0,MitM,peak,Malicious
27-04-2026 10.00,111.154.3.234,10.0.1.12,19182,1883,MQTT,183,0.653,12,2196,3361.06,External,0,MitM,peak,Malicious
27-04-2026 10.00,111.154.3.234,10.0.1.22,26429,4840,OPC_UA,499,0.507,7,3493,6892.03,External,0,MitM,peak,Malicious
27-04-2026 10.00,111.154.3.234,10.0.1.11,21129,4840,OPC_UA,332,0.257,20,6640,25834.83,External,0,MitM,cooldown,Malicious
27-04-2026 10.00,111.154.3.234,10.0.1.13,32256,4840,OPC_UA,378,0.944,14,5292,5608.32,External,0,MitM,cooldown,Malicious
27-04-2026 10.00,111.154.3.234,10.0.1.15,4398,1883,MQTT,470,0.983,4,1880,1911.68,External,0,MitM,cooldown,Malicious
27-04-2026 10.00,111.154.3.234,10.0.1.25,41813,4840,OPC_UA,220,0.866,14,3080,3557.09,External,0,MitM,cooldown,Malicious
27-04-2026 10.00,10.0.1.15,10.0.1.14,50481,1883,MQTT,194,0.082,8,1552,18980.89,Historian,0,Normal,none,Normal
27-04-2026 10.00,102.233.49.198,10.0.1.10,11772,4840,OPC_UA,222,0.678,11,2442,3603.75,External,0,MitM,recon,Malicious
27-04-2026 10.00,102.233.49.198,10.0.1.13,28571,4840,OPC_UA,468,0.82,5,2340,2853.53,External,0,MitM,recon,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.14,39901,4840,OPC_UA,248,0.835,19,4712,5646.26,External,0,MitM,recon,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.25,36357,4840,OPC_UA,341,0.612,17,5797,9468.51,External,0,MitM,recon,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.20,54977,44818,EtherNet_IP,219,0.246,5,1095,4445.33,External,0,MitM,recon,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.13,56459,4840,OPC_UA,350,0.197,4,1400,7094.63,External,0,MitM,escalation,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.14,25558,502,Modbus_TCP,232,0.87,8,1856,2134.24,External,6,MitM,escalation,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.12,12962,4840,OPC_UA,123,0.381,2,246,644.96,External,0,MitM,escalation,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.20,28524,502,Modbus_TCP,127,0.19,9,1143,6012.56,External,4,MitM,escalation,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.12,50227,4840,OPC_UA,455,0.376,20,9100,24233.87,External,0,MitM,escalation,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.14,41138,4840,OPC_UA,168,0.924,15,2520,2727.37,External,0,MitM,escalation,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.21,40023,502,Modbus_TCP,400,0.167,10,4000,23906.2,External,16,MitM,escalation,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.26,34411,502,Modbus_TCP,367,0.408,18,6606,16191.16,External,2,MitM,peak,Malicious
27-04-2026 10.01,102.233.49.198,10.0.1.11,27275,4840,OPC_UA,391,0.732,17,6647,9079.47,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.23,8257,4840,OPC_UA,198,0.438,12,2376,5422.66,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.15,54468,44818,EtherNet_IP,180,0.698,9,1620,2319.59,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.15,43370,4840,OPC_UA,229,0.406,3,687,1690.93,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.12,48502,4840,OPC_UA,273,0.529,17,4641,8774.63,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.20,61711,4840,OPC_UA,291,0.468,11,3201,6841.8,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.26,4027,4840,OPC_UA,118,0.785,9,1062,1352.6,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.10,11113,4840,OPC_UA,483,0.76,5,2415,3176.64,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.18,22205,4840,OPC_UA,253,0.459,7,1771,3858.74,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.19,1744,4840,OPC_UA,228,0.935,10,2280,2439.59,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.17,44258,1883,MQTT,233,0.744,14,3262,4386.87,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.26,63954,4840,OPC_UA,157,0.527,5,785,1489.41,External,0,MitM,peak,Malicious
27-04-2026 10.02,102.233.49.198,10.0.1.22,50510,20000,DNP3,221,0.121,18,3978,32898.63,External,16,MitM,peak,Malicious
27-04-2026 10.03,102.233.49.198,10.0.1.26,56801,44818,EtherNet_IP,397,0.779,4,1588,2039.3,External,0,MitM,cooldown,Malicious
27-04-2026 10.03,102.233.49.198,10.0.1.13,54017,502,Modbus_TCP,254,0.682,5,1270,1861.08,External,4,MitM,cooldown,Malicious
27-04-2026 10.03,102.233.49.198,10.0.1.25,43011,4840,OPC_UA,468,0.193,20,9360,48430.85,External,0,MitM,cooldown,Malicious
27-04-2026 10.03,102.233.49.198,10.0.1.13,59674,4840,OPC_UA,265,0.605,9,2385,3943.96,External,0,MitM,cooldown,Malicious
27-04-2026 10.03,102.233.49.198,10.0.1.22,1325,502,Modbus_TCP,146,0.131,2,292,2228.09,External,6,MitM,cooldown,Malicious
27-04-2026 10.03,102.233.49.198,10.0.1.22,23802,20000,DNP3,182,0.319,18,3276,10276.29,External,4,MitM,cooldown,Malicious
27-04-2026 10.03,10.0.1.19,10.0.1.15,44546,502,Modbus_TCP,107,0.116,1,107,925.31,RTU,5,Normal,none,Normal
27-04-2026 10.03,130.106.43.227,10.0.1.10,55071,4840,OPC_UA,459,0.49,2,918,1871.91,External,0,MitM,recon,Malicious
27-04-2026 10.03,130.106.43.227,10.0.1.12,38552,4840,OPC_UA,414,0.374,8,3312,8856.3,External,0,MitM,recon,Malicious
27-04-2026 10.03,130.106.43.227,10.0.1.14,61569,1883,MQTT,304,0.439,3,912,2075.91,External,0,MitM,recon,Malicious
27-04-2026 10.03,130.106.43.227,10.0.1.13,64845,502,Modbus_TCP,399,0.655,3,1197,1827.26,External,4,MitM,recon,Malicious
27-04-2026 10.03,130.106.43.227,10.0.1.24,15145,4840,OPC_UA,402,0.761,8,3216,4228.48,External,0,MitM,recon,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.23,49096,502,Modbus_TCP,494,0.926,12,5928,6398.39,External,16,MitM,recon,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.20,44520,4840,OPC_UA,490,0.942,13,6370,6765.61,External,0,MitM,recon,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.18,45264,47808,BACnet,165,0.877,9,1485,1692.51,External,0,MitM,recon,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.13,26865,4840,OPC_UA,133,0.259,13,1729,6683.73,External,0,MitM,escalation,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.19,49064,4840,OPC_UA,446,0.133,8,3568,26772.27,External,0,MitM,escalation,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.11,22550,44818,EtherNet_IP,258,0.736,10,2580,3505.29,External,0,MitM,escalation,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.23,51703,502,Modbus_TCP,179,0.789,15,2685,3401.1,External,15,MitM,escalation,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.17,7364,4840,OPC_UA,176,0.497,8,1408,2830.65,External,0,MitM,escalation,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.15,20357,4840,OPC_UA,163,0.363,4,652,1795.82,External,0,MitM,escalation,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.18,60660,44818,EtherNet_IP,335,0.758,20,6700,8839.05,External,0,MitM,escalation,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.11,52167,4840,OPC_UA,229,0.102,8,1832,17879.37,External,0,MitM,escalation,Malicious
27-04-2026 10.04,130.106.43.227,10.0.1.21,9082,4840,OPC_UA,377,0.824,11,4147,5032.21,External,0,MitM,escalation,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.25,42761,4840,OPC_UA,231,0.929,8,1848,1989.89,External,0,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.11,52499,47808,BACnet,256,0.12,10,2560,21417.39,External,0,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.15,12864,44818,EtherNet_IP,455,0.934,20,9100,9741.75,External,0,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.23,19255,44818,EtherNet_IP,331,0.896,9,2979,3323.14,External,0,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.11,61421,4840,OPC_UA,200,0.438,7,1400,3196.71,External,0,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.10,57707,502,Modbus_TCP,170,0.367,15,2550,6942.99,External,4,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.10,34755,4840,OPC_UA,160,0.192,2,320,1670.69,External,0,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.25,63152,44818,EtherNet_IP,408,0.856,8,3264,3813.52,External,0,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.18,64536,1883,MQTT,475,0.76,9,4275,5624.33,External,0,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.22,41034,502,Modbus_TCP,379,0.26,16,6064,23319.19,External,6,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.15,36852,502,Modbus_TCP,491,0.217,5,2455,11295.23,External,5,MitM,peak,Malicious
27-04-2026 10.05,130.106.43.227,10.0.1.14,65339,4840,OPC_UA,406,0.741,7,2842,3834.3,External,0,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.19,52479,502,Modbus_TCP,212,0.647,18,3816,5897.68,External,4,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.26,18998,502,Modbus_TCP,357,0.393,6,2142,5454.88,External,6,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.11,16178,4840,OPC_UA,480,0.682,11,5280,7745.77,External,0,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.21,19960,4840,OPC_UA,281,0.472,8,2248,4767.38,External,0,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.26,37021,4840,OPC_UA,391,0.723,5,1955,2702.51,External,0,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.25,46050,20000,DNP3,416,0.668,10,4160,6225.86,External,15,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.12,40230,4840,OPC_UA,435,0.129,3,1305,10137.98,External,0,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.15,20480,502,Modbus_TCP,452,0.899,10,4520,5029.82,External,1,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.24,40402,502,Modbus_TCP,143,0.503,14,2002,3983.86,External,5,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.16,28832,4840,OPC_UA,436,0.424,10,4360,10284.47,External,0,MitM,peak,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.19,6168,4840,OPC_UA,154,0.294,17,2618,8897.8,External,0,MitM,cooldown,Malicious
27-04-2026 10.06,130.106.43.227,10.0.1.12,6222,20000,DNP3,485,0.301,2,970,3225.53,External,2,MitM,cooldown,Malicious
27-04-2026 10.07,130.106.43.227,10.0.1.11,39698,47808,BACnet,266,0.187,7,1862,9931.46,External,0,MitM,cooldown,Malicious
27-04-2026 10.07,130.106.43.227,10.0.1.21,15219,4840,OPC_UA,380,0.298,8,3040,10189.26,External,0,MitM,cooldown,Malicious
27-04-2026 10.07,130.106.43.227,10.0.1.26,14968,502,Modbus_TCP,299,0.16,11,3289,20594.62,External,4,MitM,cooldown,Malicious
27-04-2026 10.07,130.106.43.227,10.0.1.24,32741,4840,OPC_UA,255,0.251,2,510,2031.28,External,0,MitM,cooldown,Malicious
27-04-2026 10.07,130.106.43.227,10.0.1.21,37814,44818,EtherNet_IP,494,0.294,17,8398,28586.84,External,0,MitM,cooldown,Malicious
27-04-2026 10.07,130.106.43.227,10.0.1.10,40065,4840,OPC_UA,259,0.574,15,3885,6772.67,External,0,MitM,cooldown,Malicious
27-04-2026 10.07,130.106.43.227,10.0.1.17,38041,4840,OPC_UA,289,0.307,18,5202,16952.52,External,0,MitM,cooldown,Malicious
27-04-2026 10.07,10.0.1.17,10.0.1.10,3718,20000,DNP3,197,0.327,7,1379,4212.09,HMI,16,Normal,none,Normal
